,Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Syllables,Source
66557,SAUTEED,66561,78,3.415430720861912e-09,3.3724896147592444e-09,6.090017090408802e-07,62,0,0,0,0,0,0,0,2,12of12inf
66558,SAUTEING,66562,2,8.757514668876698e-11,9.980197540503888e-11,8.56794158482457e-08,2,0,0,0,0,0,0,0,3,12of12inf
66559,SAUTERNE,66563,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66560,SAUTERNES,66564,15,6.568136001657524e-10,3.2179289798601857e-10,1.179984746334201e-07,15,0,0,0,0,0,0,0,2,12of12inf
66561,SAUTES,66565,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,12of12inf
66562,SAVABLE,66566,18,7.881763201989027e-10,4.84976324052693e-10,1.7406187101062057e-07,13,0,0,0,0,0,0,0,3,12of12inf
66563,SAVAGE,66567,10226,4.477717250196656e-07,4.55217286649201e-07,2.4478935253809736e-05,2797,0,0,0,0,0,0,0,2,12of12inf
66564,SAVAGED,66568,1,4.378757334438349e-11,5.0169890747550456e-11,5.357817841797028e-08,1,0,0,0,0,0,0,0,2,12of12inf
66565,SAVAGELY,66569,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66566,SAVAGENESS,66570,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66567,SAVAGENESSES,66571,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66568,SAVAGER,66572,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66569,SAVAGERIES,66573,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66570,SAVAGERY,66574,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66571,SAVAGES,66575,3,1.3136272003315047e-10,5.068152119838208e-11,3.597434514147055e-08,3,0,0,0,0,0,0,0,3,12of12inf
66572,SAVAGEST,66576,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66573,SAVAGING,66577,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66574,SAVANNA,66578,1253,5.486582940051251e-08,3.1784999210350355e-08,2.933424980715952e-06,354,0,0,0,0,0,0,0,3,12of12inf
66575,SAVANNAH,66579,83369,3.650526202147907e-06,2.0395497280446785e-06,5.632542275928304e-05,8913,0,0,0,0,0,0,0,3,12of12inf
66576,SAVANNAHS,66580,118,5.166933654637252e-09,2.6324051263951424e-09,5.81000630358381e-07,48,0,0,0,0,0,0,0,3,12of12inf
66577,SAVANNAS,66581,21,9.195390402320531e-10,1.885547175254872e-09,5.583970180453755e-07,21,0,0,0,0,0,0,0,3,12of12inf
66578,SAVANT,66582,3224,1.411711364622924e-07,1.2188036584089146e-07,1.3570585773254203e-05,353,0,0,0,0,0,0,0,2,12of12inf
66579,SAVANTS,66583,1,4.378757334438349e-11,3.164498269795508e-11,3.3794782164388134e-08,1,0,0,0,0,0,0,0,2,12of12inf
66580,SAVE,66584,159152,6.968879872905322e-06,3.96005666864089e-06,3.666025705906331e-05,65595,0,0,0,0,0,0,0,1,12of12inf
66581,SAVEABLE,66585,6,2.627254400663009e-10,7.050491461983749e-11,4.276029815727784e-08,5,0,0,0,0,0,0,0,3,12of12inf
66582,SAVED,66586,14449,6.32686647252997e-07,5.298383937353677e-07,1.0704647410310918e-05,9299,0,0,0,0,0,0,0,1,12of12inf
66583,SAVER,66587,5175,2.2660069205718457e-07,2.294313163905e-07,1.5247412634641596e-05,1946,0,0,0,0,0,0,0,2,12of12inf
66584,SAVERS,66588,5008,2.192881673086725e-07,2.2781603459512246e-07,1.9110060600364877e-05,1708,0,0,0,0,0,0,0,2,12of12inf
66585,SAVES,66589,5841,2.55763215904544e-07,2.519158472348806e-07,5.96584729699925e-06,4883,0,0,0,0,0,0,0,1,12of12inf
66586,SAVING,66590,93070,4.075309451161772e-06,4.13560623324681e-06,3.865242891175589e-05,56011,0,0,0,0,0,0,0,2,12of12inf
66587,SAVINGS,66591,2718311,0.0001190282422853,0.0001156783668268,0.000462734747098,391821,0,0,0,0,0,0,0,2,12of12inf
66588,SAVIOR,66592,167,7.312524748512043e-09,3.570620538663064e-09,5.898393907550907e-07,70,0,0,0,0,0,0,0,2,12of12inf
66589,SAVIORS,66593,7,3.0651301341068443e-10,3.831648478138895e-10,2.521044617376981e-07,5,0,0,0,0,0,0,0,2,12of12inf
66590,SAVIOUR,66594,55,2.408316533941092e-09,7.584414617971091e-10,3.106389113800692e-07,12,0,0,0,0,0,0,0,2,12of12inf
66591,SAVIOURS,66595,2,8.757514668876698e-11,1.3686958720516712e-10,1.316822791597439e-07,2,0,0,0,0,0,0,0,2,12of12inf
66592,SAVOR,66596,131,5.7361721081142385e-09,3.717025901440279e-09,6.109576832746628e-07,94,0,0,0,0,0,0,0,2,12of12inf
66593,SAVORED,66597,4,1.7515029337753396e-10,1.4933760681996354e-10,8.577674151695036e-08,4,0,0,0,0,0,0,0,2,12of12inf
66594,SAVORIER,66598,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66595,SAVORIES,66599,3,1.3136272003315047e-10,1.4605520129197196e-10,9.020386177739964e-08,3,0,0,0,0,0,0,0,3,12of12inf
66596,SAVORIEST,66600,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66597,SAVORINESS,66601,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66598,SAVORINESSES,66602,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
66599,SAVORING,66603,8,3.5030058675506787e-10,1.0824385555696667e-10,4.3670570873707977e-08,8,0,0,0,0,0,0,0,3,12of12inf
66600,SAVORS,66604,28,1.2260520536427375e-09,9.756186400837691e-10,3.9700531166855645e-07,8,0,0,0,0,0,0,0,2,12of12inf
66601,SAVORY,66605,3243,1.4200310035583565e-07,1.498140964206592e-07,1.691300567190725e-05,820,0,0,0,0,0,0,0,3,12of12inf
66602,SAVOUR,66606,6,2.627254400663009e-10,6.628425561075024e-11,7.078727141913341e-08,1,0,0,0,0,0,0,0,2,12of12inf
66603,SAVOURED,66607,1,4.378757334438349e-11,6.002321882495477e-11,6.410089158070006e-08,1,0,0,0,0,0,0,0,2,12of12inf
66604,SAVOURIER,66608,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66605,SAVOURIES,66609,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66606,SAVOURIEST,66610,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66607,SAVOURING,66611,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66608,SAVOURS,66612,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66609,SAVOURY,66613,21,9.195390402320531e-10,6.931214162131316e-10,2.177872704978376e-07,18,0,0,0,0,0,0,0,3,12of12inf
66610,SAVOY,66614,5049,2.2108345781579227e-07,2.924766387937589e-07,3.5446695699593216e-05,1135,0,0,0,0,0,0,0,2,12of12inf
66611,SAVOYS,66615,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66612,SAVVIED,66616,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66613,SAVVIER,66617,13,5.692384534769854e-10,4.5692643733187176e-10,1.8488897989658722e-07,13,0,0,0,0,0,0,0,2,12of12inf
66614,SAVVIES,66618,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66615,SAVVIEST,66619,6,2.627254400663009e-10,1.7294149126561727e-10,7.764962399382208e-08,6,0,0,0,0,0,0,0,2,12of12inf
66616,SAVVY,66620,3692,1.6166372078746385e-07,1.697166552401847e-07,9.930857153758083e-06,2234,0,0,0,0,0,0,0,2,12of12inf
66617,SAVVYING,66621,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66618,SAW,66622,72695,3.1831376442699577e-06,3.317549164348754e-06,3.337416740353954e-05,41231,0,0,0,0,0,0,0,1,12of12inf
66619,SAWBONES,66623,3,1.3136272003315047e-10,2.7318239244245707e-11,2.1720300370649883e-08,2,0,0,0,0,0,0,0,2,12of12inf
66620,SAWBONESES,66624,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66621,SAWBUCK,66625,12,5.254508801326019e-10,6.000726940824701e-10,4.062373385035744e-07,7,0,0,0,0,0,0,0,2,12of12inf
66622,SAWBUCKS,66626,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66623,SAWDUST,66627,2006,8.783787212883328e-08,8.586667302407367e-08,6.4090910857001286e-06,802,0,0,0,0,0,0,0,2,12of12inf
66624,SAWDUSTS,66628,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66625,SAWED,66629,196,8.582364375499164e-09,7.157241829148825e-09,1.055589682014095e-06,138,0,0,0,0,0,0,0,1,12of12inf
66626,SAWFLIES,66630,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66627,SAWFLY,66631,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66628,SAWHORSE,66632,11,4.816633067882184e-10,2.679636502140455e-10,1.2546531504163897e-07,7,0,0,0,0,0,0,0,2,12of12inf
66629,SAWHORSES,66633,129,5.6485969614254715e-09,4.941265645072404e-09,1.358710030258872e-06,63,0,0,0,0,0,0,0,3,12of12inf
66630,SAWING,66634,1451,6.353576892270045e-08,5.91665528137533e-08,4.004061031722202e-06,792,0,0,0,0,0,0,0,2,12of12inf
66631,SAWMILL,66635,8285,3.627800451582172e-07,4.0153537873887213e-07,1.808647287722412e-05,2374,0,0,0,0,0,0,0,2,12of12inf
66632,SAWMILLING,66636,213,9.326753122353685e-09,7.865150105878441e-09,1.355380066882164e-06,109,0,0,0,0,0,0,0,3,10K_2018
66633,SAWMILLS,66637,5312,2.325995896053651e-07,2.001669729903266e-07,1.0342928415017085e-05,1357,0,0,0,0,0,0,0,2,12of12inf
66634,SAWN,66638,3025,1.3245740936676006e-07,1.661425609463899e-07,1.4282872313791777e-05,570,0,0,0,0,0,0,0,1,12of12inf
66635,SAWS,66639,3400,1.488777493709039e-07,1.5975969617982364e-07,7.685108978136441e-06,1644,0,0,0,0,0,0,0,1,12of12inf
66636,SAWTIMBER,66640,5153,2.256373654436081e-07,2.177466187452297e-07,1.7509809245669846e-05,581,0,0,0,0,0,0,0,3,10K_2010
66637,SAWTOOTH,66641,1059,4.6371040171702126e-08,4.133170627454863e-08,4.739038544458174e-06,287,0,0,0,0,0,0,0,2,10K_2018
66638,SAWYER,66642,7832,3.429442744332115e-07,4.709171046832588e-07,3.320235566856361e-05,2519,0,0,0,0,0,0,0,2,12of12inf
66639,SAWYERS,66643,373,1.633276485745504e-08,1.9335723977801427e-08,3.5705418763089534e-06,138,0,0,0,0,0,0,0,2,12of12inf
66640,SAX,66644,1655,7.246843388495467e-08,7.59537164487992e-08,9.6470234018728e-06,638,0,0,0,0,0,0,0,1,12of12inf
66641,SAXES,66645,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66642,SAXIFRAGE,66646,5,2.1893786672191743e-10,2.2227199523652187e-10,1.082425906295534e-07,5,0,0,0,0,0,0,0,3,12of12inf
66643,SAXIFRAGES,66647,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66644,SAXOPHONE,66648,100,4.378757334438349e-09,6.314125810337724e-09,1.7562058592573472e-06,56,0,0,0,0,0,0,0,3,12of12inf
66645,SAXOPHONES,66649,100,4.378757334438349e-09,3.887841732042982e-09,6.860107174535378e-07,49,0,0,0,0,0,0,0,3,12of12inf
66646,SAXOPHONIST,66650,7,3.0651301341068443e-10,5.194698622420314e-10,2.455078674913473e-07,7,0,0,0,0,0,0,0,4,12of12inf
66647,SAXOPHONISTS,66651,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66648,SAY,66652,46838,2.050922360304234e-06,1.5164025328988088e-06,2.0763470620131344e-05,22613,0,0,0,0,0,0,0,1,12of12inf
66649,SAYING,66653,2478,1.0850560674738229e-07,1.1527046542091668e-07,3.917374634612047e-06,1954,0,0,0,0,0,0,0,2,12of12inf
66650,SAYINGS,66654,66,2.88997984072931e-09,1.5015814491423307e-09,2.750644432707425e-07,48,0,0,0,0,0,0,0,2,12of12inf
66651,SAYS,66655,6262,2.7419778428252944e-07,2.045855237008708e-07,6.93888894497765e-06,3364,0,0,0,0,0,0,0,1,12of12inf
66652,SCAB,66656,176,7.706612908611494e-09,3.834305184922536e-09,4.997868328130801e-07,122,0,0,0,0,0,0,0,1,12of12inf
66653,SCABBARD,66657,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66654,SCABBARDS,66658,2,8.757514668876698e-11,2.242561652714748e-11,2.394909906163499e-08,1,0,0,0,0,0,0,0,2,12of12inf
66655,SCABBED,66659,20,8.757514668876697e-10,6.725387317271057e-10,1.6340181640962237e-07,20,0,0,0,0,0,0,0,2,12of12inf
66656,SCABBIER,66660,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66657,SCABBIEST,66661,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66658,SCABBINESS,66662,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66659,SCABBINESSES,66663,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66660,SCABBING,66664,80,3.503005867550679e-09,1.448140560557895e-09,2.575425429905881e-07,66,0,0,0,0,0,0,0,2,12of12inf
66661,SCABBY,66665,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66662,SCABIES,66666,34,1.4887774937090387e-09,1.924504571666924e-09,1.1167811640914873e-06,25,0,0,0,0,0,0,0,2,12of12inf
66663,SCABROUS,66667,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66664,SCABS,66668,10,4.3787573344383485e-10,1.656369134599659e-10,6.776881145224978e-08,10,0,0,0,0,0,0,0,1,12of12inf
66665,SCAD,66669,8,3.5030058675506787e-10,1.2251366118013754e-10,6.070874633611618e-08,8,0,0,0,0,0,0,0,1,12of12inf
66666,SCADS,66670,1,4.378757334438349e-11,3.8140814328371796e-11,4.073190761715892e-08,1,0,0,0,0,0,0,0,1,12of12inf
66667,SCAFFOLD,66671,8508,3.7254467401401473e-07,2.364678108600015e-07,1.7141092549814286e-05,1583,0,0,0,0,0,0,0,2,12of12inf
66668,SCAFFOLDING,66672,6607,2.893044970863417e-07,2.770767394658317e-07,2.725499942207152e-05,2823,0,0,0,0,0,0,0,3,12of12inf
66669,SCAFFOLDINGS,66673,42,1.8390780804641062e-09,3.2588647090653493e-09,8.872783278592101e-07,25,0,0,0,0,0,0,0,3,12of12inf
66670,SCAFFOLDS,66674,3034,1.328514975268595e-07,7.870318823200944e-08,6.414466880068214e-06,1026,0,0,0,0,0,0,0,2,12of12inf
66671,SCALABILITY,66675,36291,1.5890948242410211e-06,1.1368804686412865e-06,1.1567956709121602e-05,21562,0,0,0,0,0,0,0,5,10K_2008
66672,SCALABLE,66676,68947,3.0190218193752084e-06,2.222928185197016e-06,2.727704088250121e-05,37689,0,0,0,0,0,0,0,3,10K_2008
66673,SCALAWAG,66677,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66674,SCALAWAGS,66678,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66675,SCALD,66679,99,4.334969761093966e-09,3.5369099634870293e-09,1.069356357998692e-06,47,0,0,0,0,0,0,0,1,12of12inf
66676,SCALDED,66680,3,1.3136272003315047e-10,4.6199303461804665e-11,4.2539274124274764e-08,2,0,0,0,0,0,0,0,2,12of12inf
66677,SCALDING,66681,108,4.729057921193417e-09,4.804917790233805e-09,6.992739392513193e-07,79,0,0,0,0,0,0,0,2,12of12inf
66678,SCALDS,66682,35,1.5325650670534222e-09,1.454472490646524e-09,3.843826267798593e-07,21,0,0,0,0,0,0,0,1,12of12inf
66679,SCALE,66683,682059,2.9865708487696858e-05,2.5173898333376987e-05,8.387498463173692e-05,249133,0,0,0,0,0,0,0,1,12of12inf
66680,SCALEABILITY,66684,325,1.4230961336924634e-08,1.4389628298750985e-08,1.3255308299065154e-06,228,0,0,0,0,0,0,0,5,10K_2010
66681,SCALEABLE,66685,4610,2.018607131176079e-07,2.0936196526944322e-07,5.607800595052508e-06,3329,0,0,0,0,0,0,0,3,10K_2008
66682,SCALED,66686,30209,1.322778803160481e-06,1.3601053235917769e-06,1.5381878310781863e-05,21662,0,0,0,0,0,0,0,1,12of12inf
66683,SCALELESS,66687,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66684,SCALENE,66688,3,1.3136272003315047e-10,2.8368238947290128e-11,1.8762676644166267e-08,3,0,0,0,0,0,0,0,2,12of12inf
66685,SCALES,66689,20222,8.854723081701229e-07,7.378388542913348e-07,1.872987955013031e-05,10777,0,0,0,0,0,0,0,2,12of12inf
66686,SCALIER,66690,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66687,SCALIEST,66691,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66688,SCALINESS,66692,13,5.692384534769854e-10,4.3293449691905756e-10,1.686980597691188e-07,11,0,0,0,0,0,0,0,3,12of12inf
66689,SCALINESSES,66693,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66690,SCALING,66694,28278,1.2382249990324763e-06,9.873916274786813e-07,1.1794284114222775e-05,19361,0,0,0,0,0,0,0,2,12of12inf
66691,SCALLION,66695,13,5.692384534769854e-10,1.3039473219003068e-10,8.307821073078586e-08,4,0,0,0,0,0,0,0,2,12of12inf
66692,SCALLIONS,66696,26,1.1384769069539707e-09,1.0608168824404703e-09,3.53133232337807e-07,17,0,0,0,0,0,0,0,2,12of12inf
66693,SCALLOP,66697,1690,7.40009989520081e-08,1.0663742840324333e-07,1.6854634929028778e-05,173,0,0,0,0,0,0,0,2,12of12inf
66694,SCALLOPED,66698,27,1.182264480298354e-09,1.0926063585393148e-09,2.8451835498751693e-07,26,0,0,0,0,0,0,0,2,12of12inf
66695,SCALLOPING,66699,3,1.3136272003315047e-10,7.417532840199803e-11,4.64941719070647e-08,3,0,0,0,0,0,0,0,3,12of12inf
66696,SCALLOPS,66700,3732,1.6341522372123918e-07,2.038477252796824e-07,3.4684864870758285e-05,280,0,0,0,0,0,0,0,2,12of12inf
66697,SCALP,66701,2534,1.1095771085466777e-07,9.354424597028956e-08,5.842036103317479e-06,920,0,0,0,0,0,0,0,1,12of12inf
66698,SCALPED,66702,12,5.254508801326019e-10,2.8243995724529276e-10,2.3479938943338207e-07,4,0,0,0,0,0,0,0,1,12of12inf
66699,SCALPEL,66703,1005,4.400651121110541e-08,4.538089179593037e-08,4.04013941761582e-06,447,0,0,0,0,0,0,0,2,12of12inf
66700,SCALPELS,66704,984,4.3086972170873364e-08,3.661829129304018e-08,3.1926262782722457e-06,453,0,0,0,0,0,0,0,2,12of12inf
66701,SCALPER,66705,162,7.093586881790125e-09,4.330730816302513e-09,5.19637688955181e-07,115,0,0,0,0,0,0,0,2,12of12inf
66702,SCALPERS,66706,28,1.2260520536427375e-09,6.307534155458752e-10,1.6044086156154721e-07,23,0,0,0,0,0,0,0,2,12of12inf
66703,SCALPING,66707,308,1.3486572590070117e-08,8.941467098658386e-09,1.2096184986253282e-06,173,0,0,0,0,0,0,0,2,12of12inf
66704,SCALPS,66708,19,8.319638935432862e-10,1.0768523410196795e-09,3.724483484690114e-07,19,0,0,0,0,0,0,0,1,12of12inf
66705,SCALY,66709,264,1.155991936291724e-08,7.357005835906114e-09,6.948782181127783e-07,244,0,0,0,0,0,0,0,2,12of12inf
66706,SCAM,66710,584,2.557194283311996e-08,2.5555046688055366e-08,4.094086974162736e-06,345,0,0,0,0,0,0,0,1,12of12inf
66707,SCAMMED,66711,4,1.7515029337753396e-10,2.8504563918180937e-10,2.1560960629916077e-07,2,0,0,0,0,0,0,0,1,12of12inf
66708,SCAMMING,66712,79,3.4592182942062957e-09,3.755684276140942e-09,7.046057715018459e-07,75,0,0,0,0,0,0,0,2,12of12inf
66709,SCAMP,66713,122,5.342083948014786e-09,7.799806534050089e-09,3.687869811778031e-06,42,0,0,0,0,0,0,0,1,12of12inf
66710,SCAMPER,66714,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66711,SCAMPERED,66715,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66712,SCAMPERING,66716,5,2.1893786672191743e-10,3.1117869151857246e-10,1.4890212296770125e-07,5,0,0,0,0,0,0,0,3,12of12inf
66713,SCAMPERS,66717,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66714,SCAMPI,66718,61,2.671041974007393e-09,2.2060255428112677e-09,5.518700765842855e-07,52,0,0,0,0,0,0,0,2,12of12inf
66715,SCAMPIES,66719,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66716,SCAMPS,66720,1,4.378757334438349e-11,2.1628494834606297e-11,2.309782496820095e-08,1,0,0,0,0,0,0,0,1,12of12inf
66717,SCAMS,66721,611,2.6754207313418316e-08,1.2866561954694644e-08,7.439116400972503e-07,523,0,0,0,0,0,0,0,1,12of12inf
66718,SCAN,66722,44182,1.934622565501552e-06,1.900113561905928e-06,4.627511483103151e-05,12947,0,0,0,0,0,0,0,1,12of12inf
66719,SCANDAL,66723,1476,6.463045825631005e-08,6.377753254713451e-08,3.657444250574016e-06,1032,0,0,0,0,0,0,0,2,12of12inf
66720,SCANDALIZE,66724,24,1.0509017602652038e-09,4.070532176953737e-10,1.4474904001117258e-07,12,0,0,0,0,0,0,0,3,12of12inf
66721,SCANDALIZED,66725,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66722,SCANDALIZES,66726,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66723,SCANDALIZING,66727,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66724,SCANDALMONGER,66728,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66725,SCANDALMONGERS,66729,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66726,SCANDALOUS,66730,208,9.107815255631766e-09,7.449973305727952e-09,7.663077533031768e-07,189,2009,0,0,0,0,0,0,3,12of12inf
66727,SCANDALOUSLY,66731,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66728,SCANDALS,66732,3102,1.3582905251427758e-07,9.936479632846137e-08,2.887705377500528e-06,2685,2009,0,0,0,0,0,0,2,12of12inf
66729,SCANDIUM,66733,6023,2.6373255425322176e-07,3.107149121576408e-07,3.980009821204259e-05,304,0,0,0,0,0,0,0,3,12of12inf
66730,SCANDIUMS,66734,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66731,SCANNABLE,66735,696,3.047615104769091e-08,4.939120377241528e-08,6.314893102579726e-06,269,0,0,0,0,0,0,0,3,10K_2010
66732,SCANNED,66736,12074,5.286911605600863e-07,4.151645782864684e-07,1.2709932246553782e-05,6267,0,0,0,0,0,0,0,1,12of12inf
66733,SCANNER,66737,31110,1.3622314067437704e-06,1.610334488018436e-06,5.5164571449078326e-05,6520,0,0,0,0,0,0,0,2,12of12inf
66734,SCANNERS,66738,30052,1.315904154145413e-06,1.4124869852773223e-06,3.9342900088247774e-05,8772,0,0,0,0,0,0,0,2,12of12inf
66735,SCANNING,66739,44242,1.9372498199022144e-06,1.9850874019079285e-06,3.942227189851229e-05,15498,0,0,0,0,0,0,0,2,12of12inf
66736,SCANS,66740,14219,6.226155053837888e-07,5.481046218310634e-07,1.604461441664166e-05,5801,0,0,0,0,0,0,0,1,12of12inf
66737,SCANSION,66741,1,4.378757334438349e-11,8.952250067333775e-12,9.560420487328132e-09,1,0,0,0,0,0,0,0,2,12of12inf
66738,SCANSIONS,66742,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66739,SCANT,66743,158,6.9184365884125915e-09,6.065855839341298e-09,7.561741738101427e-07,139,0,0,0,0,0,0,0,1,12of12inf
66740,SCANTED,66744,6,2.627254400663009e-10,1.3999680147097194e-10,6.181401559982834e-08,6,0,0,0,0,0,0,0,2,12of12inf
66741,SCANTER,66745,1,4.378757334438349e-11,2.2002438598653467e-11,2.349717257310649e-08,1,0,0,0,0,0,0,0,2,12of12inf
66742,SCANTEST,66746,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66743,SCANTIER,66747,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66744,SCANTIEST,66748,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66745,SCANTILY,66749,39,1.707715360430956e-09,2.409467179507183e-09,4.86574260887587e-07,32,0,0,0,0,0,0,0,3,12of12inf
66746,SCANTINESS,66750,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66747,SCANTINESSES,66751,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66748,SCANTING,66752,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66749,SCANTLY,66753,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66750,SCANTNESS,66754,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66751,SCANTNESSES,66755,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66752,SCANTS,66756,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,12of12inf
66753,SCANTY,66757,122,5.342083948014786e-09,2.595566024564649e-09,9.195072739799812e-07,14,0,0,0,0,0,0,0,2,12of12inf
66754,SCAPEGOAT,66758,5,2.1893786672191743e-10,7.784558489358214e-11,3.724276225049889e-08,5,0,0,0,0,0,0,0,2,12of12inf
66755,SCAPEGOATED,66759,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66756,SCAPEGOATING,66760,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66757,SCAPEGOATS,66761,8,3.5030058675506787e-10,4.5566933727741075e-10,1.740228988470673e-07,8,0,0,0,0,0,0,0,3,12of12inf
66758,SCAPEGRACE,66762,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
66759,SCAPEGRACES,66763,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
66760,SCAPULA,66764,34,1.4887774937090387e-09,7.82111945689547e-10,3.261925186011028e-07,15,0,0,0,0,0,0,0,3,12of12inf
66761,SCAPULAE,66765,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66762,SCAPULAR,66766,14,6.130260268213689e-10,2.0156221117099332e-10,6.491612411604453e-08,14,0,0,0,0,0,0,0,3,12of12inf
66763,SCAPULARS,66767,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66764,SCAPULAS,66768,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
66765,SCAR,66769,5281,2.312421748316892e-07,1.7333907886879328e-07,7.65094169092862e-06,2082,0,0,0,0,0,0,0,1,12of12inf
66766,SCARAB,66770,1316,5.762444652120868e-08,7.850501021122305e-08,1.7488459246530293e-05,141,0,0,0,0,0,0,0,2,12of12inf
